data1,data2,data3,data4,data5,data6,data7,data8,data9,data10,data11,data12,sort
0.15272,-0.0090728,-0.12025,0.17289,-0.014339,-0.1223,-0.3164,0.18858,0.040907,-0.30949,0.20983,0.07775,1
0.17289,-0.014345,-0.13583,0.1898,-0.010623,-0.12026,-0.3095,0.20983,0.1139,-0.29764,0.16875,0.040911,1
0.18981,-0.010628,-0.1223,0.15271,-0.0090672,-0.13584,-0.29765,0.16876,0.077746,-0.3164,0.18858,0.1139,1
0.15272,-0.0090728,-0.12025,0.17289,-0.014339,-0.1223,-0.3164,0.18858,0.040907,-0.30949,0.20983,0.07775,1
0.17289,-0.014345,-0.13583,0.1898,-0.010623,-0.12026,-0.3095,0.20983,0.1139,-0.29764,0.16875,0.040911,1
0.18981,-0.010628,-0.1223,0.15271,-0.0090672,-0.13584,-0.29765,0.16876,0.077746,-0.3164,0.18858,0.1139,1
0.15272,-0.0090728,-0.12025,0.17289,-0.014339,-0.1223,-0.3164,0.18858,0.040907,-0.30949,0.20983,0.07775,1
0.17289,-0.014345,-0.13583,0.1898,-0.010623,-0.12026,-0.3095,0.20983,0.1139,-0.29764,0.16875,0.040911,1
0.18981,-0.010628,-0.1223,0.15271,-0.0090672,-0.13584,-0.29765,0.16876,0.077746,-0.3164,0.18858,0.1139,1
0.15272,-0.0090728,-0.12025,0.17289,-0.014339,-0.1223,-0.3164,0.18858,0.040907,-0.30949,0.20983,0.07775,1
0.17289,-0.014345,-0.13583,0.1898,-0.010623,-0.12026,-0.3095,0.20983,0.1139,-0.29764,0.16875,0.040911,1
0.18981,-0.010628,-0.1223,0.15271,-0.0090672,-0.13584,-0.29765,0.16876,0.077746,-0.3164,0.18858,0.1139,1
0.15272,-0.0090728,-0.12025,0.17289,-0.014339,-0.1223,-0.3164,0.18858,0.040907,-0.30949,0.20983,0.07775,1
0.17289,-0.014345,-0.13583,0.1898,-0.010623,-0.12026,-0.3095,0.20983,0.1139,-0.29764,0.16875,0.040911,1
0.18981,-0.010628,-0.1223,0.15271,-0.0090672,-0.13584,-0.29765,0.16876,0.077746,-0.3164,0.18858,0.1139,1
0.15272,-0.0090728,-0.12025,0.17289,-0.014339,-0.1223,-0.3164,0.18858,0.040907,-0.30949,0.20983,0.07775,1
0.17289,-0.014345,-0.13583,0.1898,-0.010623,-0.12026,-0.3095,0.20983,0.1139,-0.29764,0.16875,0.040911,1
0.18981,-0.010628,-0.1223,0.15271,-0.0090672,-0.13584,-0.29765,0.16876,0.077746,-0.3164,0.18858,0.1139,1
0.15272,-0.0090728,-0.12025,0.17289,-0.014339,-0.1223,-0.3164,0.18858,0.040907,-0.30949,0.20983,0.07775,1
0.17289,-0.014345,-0.13583,0.1898,-0.010623,-0.12026,-0.3095,0.20983,0.1139,-0.29764,0.16875,0.040911,1
0.18981,-0.010628,-0.1223,0.15271,-0.0090672,-0.13584,-0.29765,0.16876,0.077746,-0.3164,0.18858,0.1139,1
0.15272,-0.0090728,-0.12025,0.17289,-0.014339,-0.1223,-0.3164,0.18858,0.040907,-0.30949,0.20983,0.07775,1
0.17289,-0.014345,-0.13583,0.1898,-0.010623,-0.12026,-0.3095,0.20983,0.1139,-0.29764,0.16875,0.040911,1
0.18981,-0.010628,-0.1223,0.15271,-0.0090672,-0.13584,-0.29765,0.16876,0.077746,-0.3164,0.18858,0.1139,1
0.15272,-0.0090728,-0.12025,0.17289,-0.014339,-0.1223,-0.3164,0.18858,0.040907,-0.30949,0.20983,0.07775,1
0.17289,-0.014345,-0.13583,0.1898,-0.010623,-0.12026,-0.3095,0.20983,0.1139,-0.29764,0.16875,0.040911,1
0.18981,-0.010628,-0.1223,0.15271,-0.0090672,-0.13584,-0.29765,0.16876,0.077746,-0.3164,0.18858,0.1139,1
0.15272,-0.0090728,-0.12025,0.17289,-0.014339,-0.1223,-0.3164,0.18858,0.040907,-0.30949,0.20983,0.07775,1
0.17289,-0.014345,-0.13583,0.1898,-0.010623,-0.12026,-0.3095,0.20983,0.1139,-0.29764,0.16875,0.040911,1
0.18981,-0.010628,-0.1223,0.15271,-0.0090672,-0.13584,-0.29765,0.16876,0.077746,-0.3164,0.18858,0.1139,1
0.15272,-0.0090728,-0.12025,0.17289,-0.014339,-0.1223,-0.3164,0.18858,0.040907,-0.30949,0.20983,0.07775,1
0.17289,-0.014345,-0.13583,0.1898,-0.010623,-0.12026,-0.3095,0.20983,0.1139,-0.29764,0.16875,0.040911,1
0.18981,-0.010628,-0.1223,0.15271,-0.0090672,-0.13584,-0.29765,0.16876,0.077746,-0.3164,0.18858,0.1139,1
0.15272,-0.0090728,-0.12025,0.17289,-0.014339,-0.1223,-0.3164,0.18858,0.040907,-0.30949,0.20983,0.07775,1
0.17289,-0.014345,-0.13583,0.1898,-0.010623,-0.12026,-0.3095,0.20983,0.1139,-0.29764,0.16875,0.040911,1
0.18981,-0.010628,-0.1223,0.15271,-0.0090672,-0.13584,-0.29765,0.16876,0.077746,-0.3164,0.18858,0.1139,1
0.15272,-0.0090728,-0.12025,0.17289,-0.014339,-0.1223,-0.3164,0.18858,0.040907,-0.30949,0.20983,0.07775,1
0.17289,-0.014345,-0.13583,0.1898,-0.010623,-0.12026,-0.3095,0.20983,0.1139,-0.29764,0.16875,0.040911,1
0.18981,-0.010628,-0.1223,0.15271,-0.0090672,-0.13584,-0.29765,0.16876,0.077746,-0.3164,0.18858,0.1139,1
0.15272,-0.0090728,-0.12025,0.17289,-0.014339,-0.1223,-0.3164,0.18858,0.040907,-0.30949,0.20983,0.07775,1
0.17289,-0.014345,-0.13583,0.1898,-0.010623,-0.12026,-0.3095,0.20983,0.1139,-0.29764,0.16875,0.040911,1
0.18981,-0.010628,-0.1223,0.15271,-0.0090672,-0.13584,-0.29765,0.16876,0.077746,-0.3164,0.18858,0.1139,1
0.15272,-0.0090728,-0.12025,0.17289,-0.014339,-0.1223,-0.3164,0.18858,0.040907,-0.30949,0.20983,0.07775,1
0.17289,-0.014345,-0.13583,0.1898,-0.010623,-0.12026,-0.3095,0.20983,0.1139,-0.29764,0.16875,0.040911,1
0.18981,-0.010628,-0.1223,0.15271,-0.0090672,-0.13584,-0.29765,0.16876,0.077746,-0.3164,0.18858,0.1139,1
0.15272,-0.0090728,-0.12025,0.17289,-0.014339,-0.1223,-0.3164,0.18858,0.040907,-0.30949,0.20983,0.07775,1
0.17289,-0.014345,-0.13583,0.1898,-0.010623,-0.12026,-0.3095,0.20983,0.1139,-0.29764,0.16875,0.040911,1
0.18981,-0.010628,-0.1223,0.15271,-0.0090672,-0.13584,-0.29765,0.16876,0.077746,-0.3164,0.18858,0.1139,1
0.15272,-0.0090728,-0.12025,0.17289,-0.014339,-0.1223,-0.3164,0.18858,0.040907,-0.30949,0.20983,0.07775,1
0.17289,-0.014345,-0.13583,0.1898,-0.010623,-0.12026,-0.3095,0.20983,0.1139,-0.29764,0.16875,0.040911,1
0.18981,-0.010628,-0.1223,0.15271,-0.0090672,-0.13584,-0.29765,0.16876,0.077746,-0.3164,0.18858,0.1139,1
0.15272,-0.0090728,-0.12025,0.17289,-0.014339,-0.1223,-0.3164,0.18858,0.040907,-0.30949,0.20983,0.07775,1
0.17289,-0.014345,-0.13583,0.1898,-0.010623,-0.12026,-0.3095,0.20983,0.1139,-0.29764,0.16875,0.040911,1
0.18981,-0.010628,-0.1223,0.15271,-0.0090672,-0.13584,-0.29765,0.16876,0.077746,-0.3164,0.18858,0.1139,1
0.15272,-0.0090728,-0.12025,0.17289,-0.014339,-0.1223,-0.3164,0.18858,0.040907,-0.30949,0.20983,0.07775,1
0.17289,-0.014345,-0.13583,0.1898,-0.010623,-0.12026,-0.3095,0.20983,0.1139,-0.29764,0.16875,0.040911,1
0.18981,-0.010628,-0.1223,0.15271,-0.0090672,-0.13584,-0.29765,0.16876,0.077746,-0.3164,0.18858,0.1139,1
0.15272,-0.0090728,-0.12025,0.17289,-0.014339,-0.1223,-0.3164,0.18858,0.040907,-0.30949,0.20983,0.07775,1
0.17289,-0.014345,-0.13583,0.1898,-0.010623,-0.12026,-0.3095,0.20983,0.1139,-0.29764,0.16875,0.040911,1
0.18981,-0.010628,-0.1223,0.15271,-0.0090672,-0.13584,-0.29765,0.16876,0.077746,-0.3164,0.18858,0.1139,1
0.15272,-0.0090728,-0.12025,0.17289,-0.014339,-0.1223,-0.3164,0.18858,0.040907,-0.30949,0.20983,0.07775,1
0.17289,-0.014345,-0.13583,0.1898,-0.010623,-0.12026,-0.3095,0.20983,0.1139,-0.29764,0.16875,0.040911,1
0.18981,-0.010628,-0.1223,0.15271,-0.0090672,-0.13584,-0.29765,0.16876,0.077746,-0.3164,0.18858,0.1139,1
0.15272,-0.0090728,-0.12025,0.17289,-0.014339,-0.1223,-0.3164,0.18858,0.040907,-0.30949,0.20983,0.07775,1
0.17289,-0.014345,-0.13583,0.1898,-0.010623,-0.12026,-0.3095,0.20983,0.1139,-0.29764,0.16875,0.040911,1
0.18981,-0.010628,-0.1223,0.15271,-0.0090672,-0.13584,-0.29765,0.16876,0.077746,-0.3164,0.18858,0.1139,1
0.15272,-0.0090728,-0.12025,0.17289,-0.014339,-0.1223,-0.3164,0.18858,0.040907,-0.30949,0.20983,0.07775,1
0.17289,-0.014345,-0.13583,0.1898,-0.010623,-0.12026,-0.3095,0.20983,0.1139,-0.29764,0.16875,0.040911,1
0.18981,-0.010628,-0.1223,0.15271,-0.0090672,-0.13584,-0.29765,0.16876,0.077746,-0.3164,0.18858,0.1139,1
0.15272,-0.0090728,-0.12025,0.17289,-0.014339,-0.1223,-0.3164,0.18858,0.040907,-0.30949,0.20983,0.07775,1
0.17289,-0.014345,-0.13583,0.1898,-0.010623,-0.12026,-0.3095,0.20983,0.1139,-0.29764,0.16875,0.040911,1
0.18981,-0.010628,-0.1223,0.15271,-0.0090672,-0.13584,-0.29765,0.16876,0.077746,-0.3164,0.18858,0.1139,1
0.15272,-0.0090728,-0.12025,0.17289,-0.014339,-0.1223,-0.3164,0.18858,0.040907,-0.30949,0.20983,0.07775,1
0.17289,-0.014345,-0.13583,0.1898,-0.010623,-0.12026,-0.3095,0.20983,0.1139,-0.29764,0.16875,0.040911,1
0.18981,-0.010628,-0.1223,0.15271,-0.0090672,-0.13584,-0.29765,0.16876,0.077746,-0.3164,0.18858,0.1139,1
0.15272,-0.0090728,-0.12025,0.17289,-0.014339,-0.1223,-0.3164,0.18858,0.040907,-0.30949,0.20983,0.07775,1
0.17289,-0.014345,-0.13583,0.1898,-0.010623,-0.12026,-0.3095,0.20983,0.1139,-0.29764,0.16875,0.040911,1
0.18981,-0.010628,-0.1223,0.15271,-0.0090672,-0.13584,-0.29765,0.16876,0.077746,-0.3164,0.18858,0.1139,1
0.15272,-0.0090728,-0.12025,0.17289,-0.014339,-0.1223,-0.3164,0.18858,0.040907,-0.30949,0.20983,0.07775,1
0.17289,-0.014345,-0.13583,0.1898,-0.010623,-0.12026,-0.3095,0.20983,0.1139,-0.29764,0.16875,0.040911,1
0.18981,-0.010628,-0.1223,0.15271,-0.0090672,-0.13584,-0.29765,0.16876,0.077746,-0.3164,0.18858,0.1139,1
0.15272,-0.0090728,-0.12025,0.17289,-0.014339,-0.1223,-0.3164,0.18858,0.040907,-0.30949,0.20983,0.07775,1
0.17289,-0.014345,-0.13583,0.1898,-0.010623,-0.12026,-0.3095,0.20983,0.1139,-0.29764,0.16875,0.040911,1
0.18981,-0.010628,-0.1223,0.15271,-0.0090672,-0.13584,-0.29765,0.16876,0.077746,-0.3164,0.18858,0.1139,1
0.15272,-0.0090728,-0.12025,0.17289,-0.014339,-0.1223,-0.3164,0.18858,0.040907,-0.30949,0.20983,0.07775,1
0.17289,-0.014345,-0.13583,0.1898,-0.010623,-0.12026,-0.3095,0.20983,0.1139,-0.29764,0.16875,0.040911,1
0.18981,-0.010628,-0.1223,0.15271,-0.0090672,-0.13584,-0.29765,0.16876,0.077746,-0.3164,0.18858,0.1139,1
0.15272,-0.0090728,-0.12025,0.17289,-0.014339,-0.1223,-0.3164,0.18858,0.040907,-0.30949,0.20983,0.07775,1
0.17289,-0.014345,-0.13583,0.1898,-0.010623,-0.12026,-0.3095,0.20983,0.1139,-0.29764,0.16875,0.040911,1
0.18981,-0.010628,-0.1223,0.15271,-0.0090672,-0.13584,-0.29765,0.16876,0.077746,-0.3164,0.18858,0.1139,1
0.15272,-0.0090728,-0.12025,0.17289,-0.014339,-0.1223,-0.3164,0.18858,0.040907,-0.30949,0.20983,0.07775,1
0.17289,-0.014345,-0.13583,0.1898,-0.010623,-0.12026,-0.3095,0.20983,0.1139,-0.29764,0.16875,0.040911,1
0.18981,-0.010628,-0.1223,0.15271,-0.0090672,-0.13584,-0.29765,0.16876,0.077746,-0.3164,0.18858,0.1139,1
0.15272,-0.0090728,-0.12025,0.17289,-0.014339,-0.1223,-0.3164,0.18858,0.040907,-0.30949,0.20983,0.07775,1
0.17289,-0.014345,-0.13583,0.1898,-0.010623,-0.12026,-0.3095,0.20983,0.1139,-0.29764,0.16875,0.040911,1
0.18981,-0.010628,-0.1223,0.15271,-0.0090672,-0.13584,-0.29765,0.16876,0.077746,-0.3164,0.18858,0.1139,1
0.15272,-0.0090728,-0.12025,0.17289,-0.014339,-0.1223,-0.3164,0.18858,0.040907,-0.30949,0.20983,0.07775,1
0.17289,-0.014345,-0.13583,0.1898,-0.010623,-0.12026,-0.3095,0.20983,0.1139,-0.29764,0.16875,0.040911,1
0.18981,-0.010628,-0.1223,0.15271,-0.0090672,-0.13584,-0.29765,0.16876,0.077746,-0.3164,0.18858,0.1139,1
0.15272,-0.0090728,-0.12025,0.17289,-0.014339,-0.1223,-0.3164,0.18858,0.040907,-0.30949,0.20983,0.07775,1
0.17289,-0.014345,-0.13583,0.1898,-0.010623,-0.12026,-0.3095,0.20983,0.1139,-0.29764,0.16875,0.040911,1
0.18981,-0.010628,-0.1223,0.15271,-0.0090672,-0.13584,-0.29765,0.16876,0.077746,-0.3164,0.18858,0.1139,1
0.15272,-0.0090728,-0.12025,0.17289,-0.014339,-0.1223,-0.3164,0.18858,0.040907,-0.30949,0.20983,0.07775,1
0.17289,-0.014345,-0.13583,0.1898,-0.010623,-0.12026,-0.3095,0.20983,0.1139,-0.29764,0.16875,0.040911,1
0.18981,-0.010628,-0.1223,0.15271,-0.0090672,-0.13584,-0.29765,0.16876,0.077746,-0.3164,0.18858,0.1139,1
0.15272,-0.0090728,-0.12025,0.17289,-0.014339,-0.1223,-0.3164,0.18858,0.040907,-0.30949,0.20983,0.07775,1
0.17289,-0.014345,-0.13583,0.1898,-0.010623,-0.12026,-0.3095,0.20983,0.1139,-0.29764,0.16875,0.040911,1
0.18981,-0.010628,-0.1223,0.15271,-0.0090672,-0.13584,-0.29765,0.16876,0.077746,-0.3164,0.18858,0.1139,1
0.15272,-0.0090728,-0.12025,0.17289,-0.014339,-0.1223,-0.3164,0.18858,0.040907,-0.30949,0.20983,0.07775,1
0.17289,-0.014345,-0.13583,0.1898,-0.010623,-0.12026,-0.3095,0.20983,0.1139,-0.29764,0.16875,0.040911,1
0.18981,-0.010628,-0.1223,0.15271,-0.0090672,-0.13584,-0.29765,0.16876,0.077746,-0.3164,0.18858,0.1139,1
0.15272,-0.0090728,-0.12025,0.17289,-0.014339,-0.1223,-0.3164,0.18858,0.040907,-0.30949,0.20983,0.07775,1
0.17289,-0.014345,-0.13583,0.1898,-0.010623,-0.12026,-0.3095,0.20983,0.1139,-0.29764,0.16875,0.040911,1
0.18981,-0.010628,-0.1223,0.15271,-0.0090672,-0.13584,-0.29765,0.16876,0.077746,-0.3164,0.18858,0.1139,1
-0.014142,-0.0090728,-0.12025,0.17289,-0.014339,-0.013477,-0.026561,0.18858,0.040907,-0.30949,0.20983,0.066194,1
-0.014142,0.025617,-0.013476,-0.014142,0.02562,-0.013477,-0.026561,-0.029805,0.066191,-0.026558,-0.029809,0.066194,1
-0.014142,0.025617,-0.013476,-0.014142,0.02562,-0.013477,-0.026561,-0.029805,0.066191,-0.026558,-0.029809,0.066194,1
-0.014142,0.025617,-0.013476,-0.014142,0.02562,-0.013477,-0.026561,-0.029805,0.066191,-0.026558,-0.029809,0.066194,1
-0.014142,0.025617,-0.013476,-0.014142,0.02562,-0.013477,-0.026561,-0.029805,0.066191,-0.026558,-0.029809,0.066194,1
-0.014142,0.025617,-0.013476,-0.014142,0.02562,-0.013477,-0.026561,-0.029805,0.066191,-0.026558,-0.029809,0.066194,1
-0.014142,0.025617,-0.013476,-0.014142,0.02562,-0.013477,-0.026561,-0.029805,0.066191,-0.026558,-0.029809,0.066194,1
-0.014142,0.025617,-0.013476,-0.014142,0.02562,-0.013477,-0.026561,-0.029805,0.066191,-0.026558,-0.029809,0.066194,1
-0.014142,0.025617,-0.013476,-0.014142,0.02562,-0.013477,-0.026561,-0.029805,0.066191,-0.026558,-0.029809,0.066194,1
-0.014142,0.025617,-0.013476,-0.014142,0.02562,-0.013477,-0.026561,-0.029805,0.066191,-0.026558,-0.029809,0.066194,1
-0.014142,0.025617,-0.013476,-0.014142,0.02562,-0.013477,-0.026561,-0.029805,0.066191,-0.026558,-0.029809,0.066194,1
-0.014142,0.025617,-0.013476,-0.014142,0.02562,-0.013477,-0.026561,-0.029805,0.066191,-0.026558,-0.029809,0.066194,1
-0.014142,0.025617,-0.013476,-0.014142,0.02562,-0.013477,-0.026561,-0.029805,0.066191,-0.026558,-0.029809,0.066194,1
-0.014142,0.025617,-0.013476,-0.014142,0.02562,-0.013477,-0.026561,-0.029805,0.066191,-0.026558,-0.029809,0.066194,1
-0.014142,0.025617,-0.013476,-0.014142,0.02562,-0.013477,-0.026561,-0.029805,0.066191,-0.026558,-0.029809,0.066194,1
-0.014142,0.025617,-0.013476,-0.014142,0.02562,-0.013477,-0.026561,-0.029805,0.066191,-0.026558,-0.029809,0.066194,1
-0.014142,0.025617,-0.013476,-0.014142,0.02562,-0.013477,-0.026561,-0.029805,0.066191,-0.026558,-0.029809,0.066194,1
-0.014142,0.025617,-0.013476,-0.014142,0.02562,-0.013477,-0.026561,-0.029805,0.066191,-0.026558,-0.029809,0.066194,1
-0.014142,0.025617,-0.013476,-0.014142,0.02562,-0.013477,-0.026561,-0.029805,0.066191,-0.026558,-0.029809,0.066194,1
-0.014142,0.025617,-0.013476,-0.014142,0.02562,-0.013477,-0.026561,-0.029805,0.066191,-0.026558,-0.029809,0.066194,1
-0.014142,0.025617,-0.013476,-0.014142,0.02562,-0.013477,-0.026561,-0.029805,0.066191,-0.026558,-0.029809,0.066194,1
-0.014142,0.025617,-0.013476,-0.014142,0.02562,-0.013477,-0.026561,-0.029805,0.066191,-0.026558,-0.029809,0.066194,1
-0.014142,0.025617,-0.013476,-0.014142,0.02562,-0.013477,-0.026561,-0.029805,0.066191,-0.026558,-0.029809,0.066194,1
-0.014142,0.025617,-0.013476,-0.014142,0.02562,-0.013477,-0.026561,-0.029805,0.066191,-0.026558,-0.029809,0.066194,1
-0.014142,0.025617,-0.013476,-0.014142,0.02562,-0.013477,-0.026561,-0.029805,0.066191,-0.026558,-0.029809,0.066194,1
-0.014142,0.025617,-0.013476,-0.014142,0.02562,-0.013477,-0.026561,-0.029805,0.066191,-0.026558,-0.029809,0.066194,1
-0.014142,0.025617,-0.013476,-0.014142,0.02562,-0.013477,-0.026561,-0.029805,0.066191,-0.026558,-0.029809,0.066194,1
-0.014142,0.025617,-0.013476,-0.014142,0.02562,-0.013477,-0.026561,-0.029805,0.066191,-0.026558,-0.029809,0.066194,1
-0.014142,0.025617,-0.013476,-0.014142,0.02562,-0.013477,-0.026561,-0.029805,0.066191,-0.026558,-0.029809,0.066194,1
-0.014142,0.025617,-0.013476,-0.014142,0.02562,-0.013477,-0.026561,-0.029805,0.066191,-0.026558,-0.029809,0.066194,1
-0.014142,0.025617,-0.013476,-0.014142,0.02562,-0.013477,-0.026561,-0.029805,0.066191,-0.026558,-0.029809,0.066194,1
-0.014142,0.025617,-0.013476,-0.014142,0.02562,-0.013477,-0.026561,-0.029805,0.066191,-0.026558,-0.029809,0.066194,1
-0.014142,0.025617,-0.013476,-0.014142,0.02562,-0.013477,-0.026561,-0.029805,0.066191,-0.026558,-0.029809,0.066194,1
-0.014142,0.025617,-0.013476,-0.014142,0.02562,-0.013477,-0.026561,-0.029805,0.066191,-0.026558,-0.029809,0.066194,1
-0.014142,0.025617,-0.013476,-0.014142,0.02562,-0.013477,-0.026561,-0.029805,0.066191,-0.026558,-0.029809,0.066194,1
-0.014142,0.025617,-0.013476,-0.014142,0.02562,-0.013477,-0.026561,-0.029805,0.066191,-0.026558,-0.029809,0.066194,1
-0.014142,0.025617,-0.013476,-0.014142,0.02562,-0.013477,-0.026561,-0.029805,0.066191,-0.026558,-0.029809,0.066194,1
-0.014142,0.025617,-0.013476,-0.014142,0.02562,-0.013477,-0.026561,-0.029805,0.066191,-0.026558,-0.029809,0.066194,1
-0.014142,0.025617,-0.013476,-0.014142,0.02562,-0.013477,-0.026561,-0.029805,0.066191,-0.026558,-0.029809,0.066194,1
-0.014142,0.025617,-0.013476,-0.014142,0.02562,-0.013477,-0.026561,-0.029805,0.066191,-0.026558,-0.029809,0.066194,1
-0.014142,0.025617,-0.013476,-0.014142,0.02562,-0.013477,-0.026561,-0.029805,0.066191,-0.026558,-0.029809,0.066194,1
-0.014142,0.025617,-0.013476,-0.014142,0.02562,-0.013477,-0.026561,-0.029805,0.066191,-0.026558,-0.029809,0.066194,1
-0.014142,0.025617,-0.013476,-0.014142,0.02562,-0.013477,-0.026561,-0.029805,0.066191,-0.026558,-0.029809,0.066194,1
-0.014142,0.025617,-0.013476,-0.014142,0.02562,-0.013477,-0.026561,-0.029805,0.066191,-0.026558,-0.029809,0.066194,1
-0.014142,0.025617,-0.013476,-0.014142,0.02562,-0.013477,-0.026561,-0.029805,0.066191,-0.026558,-0.029809,0.066194,1
-0.014142,0.025617,-0.013476,-0.014142,0.02562,-0.013477,-0.026561,-0.029805,0.066191,-0.026558,-0.029809,0.066194,1
-0.014142,0.025617,-0.013476,-0.014142,0.02562,-0.013477,-0.026561,-0.029805,0.066191,-0.026558,-0.029809,0.066194,1
-0.014142,0.025617,-0.013476,-0.014142,0.02562,-0.013477,-0.026561,-0.029805,0.066191,-0.026558,-0.029809,0.066194,1
-0.014142,0.025617,-0.013476,-0.014142,0.02562,-0.013477,-0.026561,-0.029805,0.066191,-0.026558,-0.029809,0.066194,1
-0.014142,0.025617,-0.013476,-0.014142,0.02562,-0.013477,-0.026561,-0.029805,0.066191,-0.026558,-0.029809,0.066194,1
-0.014142,0.025617,-0.013476,-0.014142,0.02562,-0.013477,-0.026561,-0.029805,0.066191,-0.026558,-0.029809,0.066194,1
-0.014142,0.025617,-0.013476,-0.014142,0.02562,-0.013477,-0.026561,-0.029805,0.066191,-0.026558,-0.029809,0.066194,1
-0.014142,0.025617,-0.013476,-0.014142,0.02562,-0.013477,-0.026561,-0.029805,0.066191,-0.026558,-0.029809,0.066194,1
-0.014142,0.025617,-0.013476,-0.014142,0.02562,-0.013477,-0.026561,-0.029805,0.066191,-0.026558,-0.029809,0.066194,1
-0.014142,0.025617,-0.013476,-0.014142,0.02562,-0.013477,-0.026561,-0.029805,0.066191,-0.026558,-0.029809,0.066194,1
-0.014142,0.025617,-0.013476,-0.014142,0.02562,-0.013477,-0.026561,-0.029805,0.066191,-0.026558,-0.029809,0.066194,1
-0.014142,0.025617,-0.013476,-0.014142,0.02562,-0.013477,-0.026561,-0.029805,0.066191,-0.026558,-0.029809,0.066194,1
-0.014142,0.025617,-0.013476,-0.014142,0.02562,-0.013477,-0.026561,-0.029805,0.066191,-0.026558,-0.029809,0.066194,1
-0.014142,0.025617,-0.013476,-0.014142,0.02562,-0.013477,-0.026561,-0.029805,0.066191,-0.026558,-0.029809,0.066194,1
-0.014142,0.025617,-0.013476,-0.014142,0.02562,-0.013477,-0.026561,-0.029805,0.066191,-0.026558,-0.029809,0.066194,1
-0.014142,0.025617,-0.013476,-0.014142,0.02562,-0.013477,-0.026561,-0.029805,0.066191,-0.026558,-0.029809,0.066194,1
-0.014142,0.025617,-0.013476,-0.014142,0.02562,-0.013477,-0.026561,-0.029805,0.066191,-0.026558,-0.029809,0.066194,1
-0.014142,0.025617,-0.013476,-0.014142,0.02562,-0.013477,-0.026561,-0.029805,0.066191,-0.026558,-0.029809,0.066194,1
-0.014142,0.025617,-0.013476,-0.014142,0.02562,-0.013477,-0.026561,-0.029805,0.066191,-0.026558,-0.029809,0.066194,1
-0.014142,0.025617,-0.013476,-0.014142,0.02562,-0.013477,-0.026561,-0.029805,0.066191,-0.026558,-0.029809,0.066194,1
-0.014142,0.025617,-0.013476,-0.014142,0.02562,-0.013477,-0.026561,-0.029805,0.066191,-0.026558,-0.029809,0.066194,1
-0.014142,0.025617,-0.013476,-0.014142,0.02562,-0.013477,-0.026561,-0.029805,0.066191,-0.026558,-0.029809,0.066194,1
-0.014142,0.025617,-0.013476,-0.014142,0.02562,-0.013477,-0.026561,-0.029805,0.066191,-0.026558,-0.029809,0.066194,1
-0.014142,0.025617,-0.013476,-0.014142,0.02562,-0.013477,-0.026561,-0.029805,0.066191,-0.026558,-0.029809,0.066194,1
-0.014142,0.025617,-0.013476,-0.014142,0.02562,-0.013477,-0.026561,-0.029805,0.066191,-0.026558,-0.029809,0.066194,1
-0.014142,0.025617,-0.013476,-0.014142,0.02562,-0.013477,-0.026561,-0.029805,0.066191,-0.026558,-0.029809,0.066194,1
-0.014142,0.025617,-0.013476,-0.014142,0.02562,-0.013477,-0.026561,-0.029805,0.066191,-0.026558,-0.029809,0.066194,1
-0.014142,0.025617,-0.013476,-0.014142,0.02562,-0.013477,-0.026561,-0.029805,0.066191,-0.026558,-0.029809,0.066194,1
-0.014142,0.025617,-0.013476,-0.014142,0.02562,-0.013477,-0.026561,-0.029805,0.066191,-0.026558,-0.029809,0.066194,1
-0.014142,0.025617,-0.013476,-0.014142,0.02562,-0.013477,-0.026561,-0.029805,0.066191,-0.026558,-0.029809,0.066194,1
-0.014142,0.025617,-0.013476,-0.014142,0.02562,-0.013477,-0.026561,-0.029805,0.066191,-0.026558,-0.029809,0.066194,1
-0.014142,0.025617,-0.013476,-0.014142,0.02562,-0.013477,-0.026561,-0.029805,0.066191,-0.026558,-0.029809,0.066194,1
-0.014142,0.025617,-0.013476,-0.014142,0.02562,-0.013477,-0.026561,-0.029805,0.066191,-0.026558,-0.029809,0.066194,1
-0.014142,0.025617,-0.013476,-0.014142,0.02562,-0.013477,-0.026561,-0.029805,0.066191,-0.026558,-0.029809,0.066194,1
-0.014142,0.025617,-0.013476,-0.014142,0.02562,-0.013477,-0.026561,-0.029805,0.066191,-0.026558,-0.029809,0.066194,1
-0.014142,0.025617,-0.013476,-0.014142,0.02562,-0.013477,-0.026561,-0.029805,0.066191,-0.026558,-0.029809,0.066194,1
-0.014142,0.025617,-0.013476,-0.014142,0.02562,-0.013477,-0.026561,-0.029805,0.066191,-0.026558,-0.029809,0.066194,1
-0.014142,0.025617,-0.013476,-0.014142,0.02562,-0.013477,-0.026561,-0.029805,0.066191,-0.026558,-0.029809,0.066194,1
-0.014142,0.025617,-0.013476,-0.014142,0.02562,-0.013477,-0.026561,-0.029805,0.066191,-0.026558,-0.029809,0.066194,1
-0.014142,0.025617,-0.013476,-0.014142,0.02562,-0.013477,-0.026561,-0.029805,0.066191,-0.026558,-0.029809,0.066194,1
-0.014142,0.025617,-0.013476,-0.014142,0.02562,-0.013477,-0.026561,-0.029805,0.066191,-0.026558,-0.029809,0.066194,1
-0.014142,0.025617,-0.013476,-0.014142,0.02562,-0.013477,-0.026561,-0.029805,0.066191,-0.026558,-0.029809,0.066194,1
